,saliency,display_index,word_length,sentence_length,relative_word_frequency,lemma_polarity,normalized_saliency_rank,word_position,human_importance_rating,capitalization,dependency_relation,sentence_id,worker_id,visualization_condition,condition_order,completion_time_ms
8501,0.519,101,6,7,7.090436292535739e-06,0.50422,0.14285714285714285,6,5,other,root,reviews-369608-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,4256
8502,0.147,102,2,7,0.0,0.0,0.42857142857142855,1,5,first_upper,nsubj,reviews-217747-0003,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2412
8503,0.11699999999999999,103,1,4,0.0,-0.19821,0.75,1,4,all_upper,nsubj,reviews-229100-0008,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3023
8504,0.11199999999999999,104,2,8,0.0,0.0,0.375,1,4,first_upper,nsubj,reviews-212369-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,1946
8505,0.16899999999999998,105,9,3,3.073530273502166e-05,0.41017,0.6666666666666666,2,4,other,root,reviews-343813-0006,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,4733
8506,1.0,106,7,1,0.0,-0.39292,1.0,1,7,first_upper,root,reviews-042085-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2046
8507,0.106,107,3,11,0.0,-0.45615,0.3636363636363637,1,5,first_upper,amod,reviews-314024-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2805
8508,0.369,108,7,7,0.0,0.49549,0.14285714285714285,1,5,first_upper,nsubj,reviews-266955-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,1867
8509,0.3209,109,8,2,0.0,0.0,0.5,2,4,first_upper,root,reviews-353891-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2616
8510,0.43700000000000006,110,5,4,3.628368252043874e-07,0.0,0.25,3,5,other,root,reviews-212369-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3245
8511,0.0279,111,3,3,0.0,0.19879000000000002,1.0,3,3,first_upper,root,reviews-085009-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2870
8512,0.32899999999999996,112,6,2,0.0,0.29757,1.0,1,4,first_upper,advmod,reviews-178726-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2463
8513,0.00038199999999999996,113,2,9,0.009691568137822845,0.0,1.0,1,4,other,nsubj,reviews-120724-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3135
8514,0.0865,114,5,8,0.0002974808420644472,0.03325,0.75,5,4,other,acl,reviews-178726-0004,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3213
8515,0.0313,115,1,7,0.0007156200467104034,0.0,0.7142857142857143,5,4,other,mark,reviews-351950-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,4280
8516,0.0851,116,2,5,0.06620103010584133,0.0,0.6,3,4,other,case,reviews-363428-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2283
8517,0.193,117,5,4,0.0,0.40213000000000004,0.5,1,4,first_upper,root,reviews-153921-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3786
8518,0.37,118,6,3,0.0,-0.23124,0.6666666666666666,1,3,first_upper,amod,reviews-118668-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2929
8519,0.0476,119,1,4,0.09994524792307666,0.0,0.5,4,3,other,punct,reviews-346563-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3462
8520,0.475,120,4,5,4.0123705587185184e-05,0.48036999999999996,0.2,1,5,other,amod,reviews-229442-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3881
8521,0.113,121,2,7,0.019381276736916517,0.0,0.5714285714285714,2,4,other,cop,reviews-343336-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2859
8522,0.007809999999999999,122,1,7,0.09994524792307666,0.0,0.8571428571428571,7,3,other,punct,reviews-357217-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3087
8523,0.141,123,2,6,0.014863943144920837,0.0,0.5,3,6,other,mark,reviews-302465-0005,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3850
8524,0.0413,124,10,7,0.0002971935962444937,0.0,0.42857142857142855,3,5,other,advmod,reviews-245928-0003,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2791
8525,0.635,125,6,2,0.0,0.6351100000000001,0.5,1,5,first_upper,root,reviews-034858-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2030
8526,0.0994,126,3,8,0.13394493310165798,0.0,0.625,6,5,other,det,reviews-059655-0003,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2467
8527,0.0676,127,1,3,0.09994524792307666,0.0,0.6666666666666666,3,4,other,punct,reviews-241108-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3579
8528,0.892,128,3,3,0.0,-0.46292,0.3333333333333333,1,7,first_upper,amod,reviews-229100-0006,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2608
8529,0.7929999999999999,129,3,3,0.0037586266722922494,-0.38925,0.3333333333333333,1,7,other,advmod,reviews-294978-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2579
8530,0.838,130,3,4,0.0,-0.38925,0.25,1,7,first_upper,advmod,reviews-257735-0003,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,4578
8531,0.0788,131,4,11,0.005788759182114999,0.0,0.3636363636363637,3,6,other,cop,reviews-335490-0004,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2856
8532,0.153,132,3,6,0.04855627529615195,0.0,0.5,3,5,other,cc,reviews-227515-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,4252
8533,0.0121,133,1,3,0.09994524792307666,0.0,1.0,3,3,other,punct,reviews-325330-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3378
8534,0.0628,134,4,9,0.0014923932166687962,0.26466999999999996,0.3333333333333333,5,5,other,acl,reviews-128808-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,4144
8535,0.0987,135,4,3,0.0012217169450663232,0.00472,1.0,2,4,other,root,reviews-354474-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2970
8536,0.0853,136,11,4,5.239968483993363e-05,0.36457,1.0,2,3,other,amod,reviews-085009-0004,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3762
8537,0.0373,137,2,11,0.009691568137822845,0.0,0.8181818181818182,9,5,other,nsubj,reviews-138110-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3172
8538,0.028999999999999998,138,8,10,0.00018856932169893025,0.0,0.5,4,5,other,nsubj,reviews-290238-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3721
8539,0.0761,139,1,9,0.0,-0.19821,0.4444444444444444,1,5,all_upper,nsubj,reviews-254908-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2390
8540,0.0295,140,5,8,0.0005960653128055577,0.0,0.75,2,6,other,amod,reviews-227605-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2726
8541,1.0,141,5,1,4.36311282308276e-05,-0.03633,1.0,1,7,other,root,reviews-275595-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2247
8542,0.0049299999999999995,142,2,8,0.0,0.0,1.0,5,5,first_upper,obl,reviews-058009-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3791
8543,0.792,143,5,6,4.35404190245265e-06,-0.32387,0.16666666666666666,5,7,other,root,reviews-005760-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3142
8544,0.18600000000000003,144,7,10,0.0002163716934302164,0.04265,0.2,8,6,other,amod,reviews-178726-0008,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,5069
8545,0.14400000000000002,145,7,4,0.0,0.0,0.5,1,5,first_upper,nsubj,reviews-056408-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3176
8546,0.27399999999999997,146,7,4,2.802914474703893e-05,0.30758,0.25,3,5,other,root,reviews-030395-0004,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,1966
8547,0.534,147,11,2,0.0,0.6152,0.5,1,5,first_upper,root,reviews-139152-0001,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,3286
8548,0.0844,148,6,8,9.879744386294467e-05,0.32953000000000005,0.75,5,6,other,advmod,reviews-171877-0004,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,4102
8549,0.914,149,8,2,0.0,-0.64915,0.5,1,7,first_upper,root,reviews-174824-0002,a986c22958701c6ff895fd681e31abd10f846aea4bbf1e4176e237fa86b6ae1e,saliency-corrected,bars__saliency__saliency-corrected,2871
8550,0.0653,0,3,6,0.0,0.09008,0.6666666666666666,5,2,first_upper,vocative,reviews-152281-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,35439
8551,0.05934,1,3,10,0.0003718019184271459,0.0,0.5,10,3,other,punct,reviews-011806-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,10898
8552,0.0245,2,4,6,0.0012217169450663232,0.00472,1.0,2,1,other,root,reviews-286172-0002,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,6513
8553,0.172,3,5,5,8.812399392151563e-05,0.09817000000000001,0.6,4,6,other,nmod,reviews-252791-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,7683
8554,0.379,4,1,3,0.0,0.0,0.6666666666666666,2,6,all_upper,flat,reviews-216281-0008,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,8124
8555,0.027000000000000003,5,5,9,2.827103596384186e-06,0.0,0.6666666666666666,8,1,other,conj,reviews-058878-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,14485
8556,0.0904,6,3,9,0.04855627529615195,0.0,0.5555555555555556,3,3,other,cc,reviews-362073-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,10717
8557,0.263,7,4,3,0.0003700482071053247,0.74339,0.6666666666666666,3,5,other,root,reviews-341750-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,7830
8558,0.47700000000000004,8,9,4,0.0,0.6812699999999999,0.25,1,7,first_upper,amod,reviews-178726-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,14729
8559,0.0571,9,2,3,0.05288095765216515,0.0,1.0,2,2,other,case,reviews-107608-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,13529
8560,0.139,10,4,4,0.0,0.0,0.75,1,3,first_upper,det:predet,reviews-287360-0002,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,4827
8561,0.46799999999999997,11,1,3,0.0005077750186724901,0.0,0.3333333333333333,3,7,other,punct,reviews-287360-0005,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,7790
8562,0.16,12,7,10,2.4793849722299814e-06,0.0,0.2,3,4,other,nsubj,reviews-211933-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,6993
8563,0.534,13,9,6,1.773364983186444e-05,0.63541,0.16666666666666666,5,7,other,advmod,reviews-103878-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,6939
8564,0.325,14,1,3,0.0005077750186724901,0.0,0.6666666666666666,3,6,other,punct,reviews-287360-0004,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,12133
8565,0.18,15,10,2,0.0,0.0,1.0,2,3,first_upper,root,reviews-268952-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,8674
8566,0.10099999999999999,16,5,5,0.0006156736195676449,0.0,0.6,4,2,other,advmod,reviews-130647-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,7773
8567,0.183,17,6,6,0.0,0.0,0.3333333333333333,5,4,first_upper,compound,reviews-200668-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,8122
8568,0.10300000000000001,18,5,6,8.511547191252923e-06,0.0,0.8333333333333334,5,2,other,conj,reviews-334808-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,6036
8569,0.0444,19,5,7,0.00021401325406638792,0.0,0.8571428571428571,6,2,other,conj,reviews-302465-0002,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,5457
8570,0.0937,20,1,3,0.09994524792307666,0.0,1.0,3,2,other,punct,reviews-216281-0006,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,12023
8571,0.0259,21,7,3,0.0,0.45588999999999996,1.0,2,1,first_upper,amod,reviews-024306-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,4926
8572,0.24,22,8,7,4.2028598919508224e-05,0.5615100000000001,0.14285714285714285,4,5,other,amod,reviews-250878-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,9647
8573,0.0331,23,1,6,0.09994524792307666,0.0,0.8333333333333334,6,1,other,punct,reviews-303728-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,13940
8574,0.0344,24,4,6,0.0,0.0,0.6666666666666666,2,1,first_upper,root,reviews-264993-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,4036
8575,0.00419,25,1,5,0.10789649946520877,0.0,1.0,3,1,other,punct,reviews-122564-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,6793
8576,0.0131,26,1,3,0.09994524792307666,0.0,1.0,3,1,other,punct,reviews-346074-0002,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,5013
8577,0.21933333333000002,27,3,3,0.0,0.0,0.6666666666666666,3,4,other,punct,reviews-351950-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,4083
8578,0.29,28,3,6,4.706295986921909e-05,0.20251,0.16666666666666666,3,7,other,xcomp,reviews-199045-0002,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,9806
8579,0.12460999999999998,29,2,5,0.0,0.0,0.6,5,3,other,punct,reviews-139152-0002,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,4740
8580,0.425,30,10,4,1.7461522212961148e-05,0.41095,0.25,2,7,other,amod,reviews-283903-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,4947
8581,0.145,31,3,11,0.13394493310165798,0.0,0.2727272727272727,9,5,other,det,reviews-214912-0002,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,8826
8582,1.0,32,3,1,0.0,0.0,1.0,1,7,all_upper,root,reviews-089136-0003,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,4868
8583,0.161,33,1,6,0.0005077750186724901,0.0,0.3333333333333333,6,6,other,punct,reviews-314711-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,6176
8584,1.0,34,7,1,0.0,0.71692,1.0,1,7,all_upper,root,reviews-374344-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,4158
8585,0.04072,35,13,3,0.0,-0.56077,0.6666666666666666,3,1,first_upper,conj,reviews-245928-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,8379
8586,0.141,36,1,4,0.0005077750186724901,0.0,0.5,4,3,other,punct,reviews-030395-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,7347
8587,0.191,37,2,6,0.013274959741742424,0.0,0.5,4,4,other,case,reviews-128808-0004,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,4265
8588,0.365,38,1,2,0.0005077750186724901,0.0,1.0,2,6,other,punct,reviews-192399-0004,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,6224
8589,0.0581,39,3,10,0.0042770751409061695,0.22859000000000002,0.6,4,2,other,acl:relcl,reviews-128808-0003,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,4819
8590,0.201,40,5,3,0.0006918391164584659,0.64445,0.3333333333333333,1,6,other,amod,reviews-384229-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,9659
8591,0.16399999999999998,41,1,7,0.0,-0.19821,0.2857142857142857,3,5,all_upper,nsubj,reviews-061079-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,6652
8592,0.0012900000000000001,42,5,5,0.00022382496654795654,0.0,1.0,4,1,other,obj,reviews-341750-0002,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,5107
8593,0.0138,43,5,11,0.0019361275356927121,0.0,0.9090909090909092,6,1,other,aux,reviews-104703-0003,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,4816
8594,0.0162,44,1,6,0.09994524792307666,0.0,1.0,6,1,other,punct,reviews-146820-0003,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,4701
8595,0.0475,45,3,11,0.0023030916297837995,0.17964000000000002,0.6363636363636364,6,2,other,conj,reviews-014764-0003,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,5165
8596,0.267,46,3,8,0.00403082988220079,0.22859000000000002,0.125,2,7,other,root,reviews-035993-0002,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,5319
8597,0.251,47,7,2,0.0006447610383881966,0.0,1.0,2,5,other,root,reviews-163250-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,11689
8598,0.255,48,4,6,0.00029373152820400184,0.0,0.3333333333333333,2,5,other,advmod,reviews-335490-0002,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,5551
8599,0.152,49,9,9,1.505772824598208e-05,0.55437,0.2222222222222222,8,5,other,xcomp,reviews-101864-0004,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,bars,bars__saliency__saliency-corrected,5129
8600,0.48,50,1,6,0.09994524792307666,0.0,0.3333333333333333,6,7,other,punct,reviews-256677-0003,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,16268
8601,0.145,51,4,5,0.0006979619878837898,0.0,0.2,1,5,other,det:predet,reviews-171255-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,8196
8602,0.0179,52,3,11,0.0,0.0,0.8181818181818182,5,1,first_upper,det,reviews-181696-0003,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,7164
8603,0.28267,53,10,3,0.0,0.36457,0.3333333333333333,2,6,other,root,reviews-107608-0004,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,5944
8604,0.34700000000000003,54,9,5,8.40874342411168e-05,0.17457999999999999,0.2,2,6,other,case,reviews-210875-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,9293
8605,0.059000000000000004,55,3,5,0.0008119078691990177,0.11075,1.0,2,2,other,root,reviews-059655-0002,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,5408
8606,0.152,56,8,3,2.6471970038870106e-05,0.0,0.6666666666666666,2,4,other,compound,reviews-030430-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,4514
8607,0.48,57,6,4,6.42977090664275e-05,0.6351100000000001,0.25,2,6,other,root,reviews-083563-0003,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,4467
8608,0.249,58,5,10,0.0006918391164584659,0.64445,0.1,8,5,other,amod,reviews-014764-0001,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,6481
8609,0.465,59,8,5,0.0,0.0,0.2,4,7,all_upper,obl,reviews-229100-0007,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,4748
8610,0.0618,60,2,9,0.05288095765216515,0.0,0.6666666666666666,4,2,other,case,reviews-229100-0003,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,9146
8611,0.27899999999999997,61,4,8,0.0,0.44514,0.25,1,6,first_upper,nsubj,reviews-216281-0004,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,10171
8612,0.0056700000000000006,62,4,6,0.00014300306373367922,0.67324,0.8333333333333334,5,1,other,nmod,reviews-178726-0007,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,5802
8613,0.0288,63,1,6,0.0018538542855776167,0.0,0.5,1,1,other,punct,reviews-139152-0004,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,6459
8614,0.5579999999999999,64,9,5,0.0,0.63541,0.2,1,7,first_upper,amod,reviews-178726-0005,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,4385
8615,0.12300000000000001,65,1,10,0.10789649946520877,0.0,0.4,5,3,other,punct,reviews-042085-0004,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,6434
8616,0.0324,66,1,6,0.09994524792307666,0.0,1.0,6,1,other,punct,reviews-035993-0003,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,5434
8617,0.0726,67,6,6,0.000843353727383398,0.15792,0.6666666666666666,5,2,other,advmod,reviews-001325-0003,061eace6ec6c428a278544b93314f1f215884cf53ed381a2fbcc01854634c2e2,saliency,bars__saliency__saliency-corrected,5110
